NASA Surface meteorology and Solar Energy: Daily Averaged Data
Dates (month/day/year): 01/01/1988 through 12/31/2004
Location: Latitude 34   Longitude -121
Elevation (meters): Average for one degree lat/lon region = 204   Site = na
Climate zone: 3 (reference Briggs et al, http://www.energycodes.gov)
Parameter(s):
swv_dwn     Average Insolation Incident On A Horizontal Surface (kWh/m^2/day) 

YEAR MO DY swv_dwn
1994 09 05    4.58
1994 09 06    5.66
1994 09 07    5.61
1994 09 08    5.58
1994 09 09    4.01
1994 09 10    6.60
1994 09 11    6.44
1994 09 12    6.57
1994 09 13    6.71
1994 09 14    6.43
1994 09 15    6.42
1994 09 16    4.50
1994 09 17    3.93
1994 09 18    4.27
1994 09 19    3.14
1994 09 20    3.60
1994 09 21    4.81
1994 09 22    3.84
1994 09 23    4.24
1994 09 24    4.68
1994 09 25    5.68
1994 09 26    4.61
1994 09 27    5.60
1994 09 28    2.57
1994 09 29    5.77
1994 09 30    5.65
1994 10 01    3.19
1994 10 02    2.65
1994 10 03    2.67
1994 10 04    3.40
1994 10 05    4.86
1994 10 06    5.39
1994 10 07    5.56
1994 10 08    5.47
1994 10 09    5.42
1994 10 10    4.98
1994 10 11    5.40
1994 10 12    4.98
1994 10 13    4.90
1994 10 14    3.06
1994 10 15    4.92
1994 10 16    5.01
1994 10 17    4.88
1994 10 18    4.90
1994 10 19    4.65
1994 10 20    4.51
1994 10 21    4.69
1994 10 22    3.80
1994 10 23    3.58
1994 10 24    4.32
1994 10 25    3.77
1994 10 26    4.31
1994 10 27    3.67
1994 10 28    4.25
1994 10 29    4.27
1994 10 30    4.43
1994 10 31    4.32
1994 11 01    3.72
1994 11 02    4.17
1994 11 03    3.98
1994 11 04    3.53
1994 11 05    4.09
1994 11 06    3.98
1994 11 07    1.60
1994 11 08    3.08
1994 11 09    2.13
1994 11 10    3.67
1994 11 11    3.91
1994 11 12    3.66
1994 11 13    3.74
1994 11 14    3.82
1994 11 15    2.42
1994 11 16    3.55
1994 11 17    2.64
1994 11 18    3.39
1994 11 19    3.89
1994 11 20    3.66
1994 11 21    3.53
1994 11 22    3.76
1994 11 23    3.82
1994 11 24    3.12
1994 11 25    2.57
1994 11 26    3.35
1994 11 27    3.44
1994 11 28    3.51
1994 11 29    3.40
1994 11 30    3.52
1994 12 01    3.40
1994 12 02    2.49
1994 12 03    1.72
1994 12 04    2.13
1994 12 05    2.87
1994 12 06    2.92
1994 12 07    3.26
1994 12 08    3.35
1994 12 09    3.48
1994 12 10    2.70
1994 12 11    1.94
1994 12 12    1.28
1994 12 13    2.32
1994 12 14    2.16
1994 12 15    3.22
1994 12 16    3.22
1994 12 17    3.23
1994 12 18    3.15
1994 12 19    3.31
1994 12 20    2.77
1994 12 21    2.73
1994 12 22    2.68
1994 12 23    2.96
1994 12 24    0.66
1994 12 25    3.05
1994 12 26    2.78
1994 12 27    2.07
1994 12 28    2.42
1994 12 29    3.02
1994 12 30    2.63
1994 12 31    2.11
1995 01 01    3.23
1995 01 02    1.82
1995 01 03    2.48
1995 01 04    0.50
1995 01 05    2.48
1995 01 06    2.07
1995 01 07    1.73
1995 01 08    1.35
1995 01 09    1.17
1995 01 10    1.01
1995 01 11    1.85
1995 01 12    1.71
1995 01 13    2.29
1995 01 14    1.41
1995 01 15    1.63
1995 01 16    2.77
1995 01 17    3.28
1995 01 18    3.58
1995 01 19    3.18
1995 01 20    1.19
1995 01 21    2.35
1995 01 22    1.64
1995 01 23    0.88
1995 01 24    1.04
1995 01 25    1.47
1995 01 26    3.44
1995 01 27    2.38
1995 01 28    3.26
1995 01 29    2.81
1995 01 30    3.29
1995 01 31    4.05
1995 02 01    4.13
1995 02 02    4.19
1995 02 03    3.45
1995 02 04    3.22
1995 02 05    3.01
1995 02 06    3.14
1995 02 07    3.54
1995 02 08    3.33
1995 02 09    4.42
1995 02 10    4.67
1995 02 11    3.51
1995 02 12    3.78
1995 02 13    1.85
1995 02 14    3.68
1995 02 15    4.72
1995 02 16    3.66
1995 02 17    4.73
1995 02 18    4.75
1995 02 19    4.93
1995 02 20    4.89
1995 02 21    4.26
1995 02 22    2.53
1995 02 23    2.37
1995 02 24    2.74
1995 02 25    2.40
1995 02 26    2.81
1995 02 27    1.85
1995 02 28    3.06
1995 03 01    2.81
1995 03 02    2.86
1995 03 03    2.21
1995 03 04    2.80
1995 03 05    1.47
1995 03 06    5.19
1995 03 07    4.36
1995 03 08    2.79
1995 03 09    3.22
1995 03 10    0.30
1995 03 11    3.92
1995 03 12    5.44
1995 03 13    5.25
1995 03 14    5.37
1995 03 15    5.95
1995 03 16    5.73
1995 03 17    5.53
1995 03 18    4.57
1995 03 19    5.25
1995 03 20    2.31
1995 03 21    5.95
1995 03 22    3.12
1995 03 23    5.63
1995 03 24    6.37
1995 03 25    6.35
1995 03 26    6.70
1995 03 27    6.80
1995 03 28    6.60
1995 03 29    6.61
1995 03 30    6.93
1995 03 31    6.81
1995 04 01    6.47
1995 04 02    6.78
1995 04 03    7.05
1995 04 04    5.83
1995 04 05    3.27
1995 04 06    4.67
1995 04 07    5.58
1995 04 08    6.92
1995 04 09    7.15
1995 04 10    7.21
1995 04 11    7.10
1995 04 12    5.87
1995 04 13    3.83
1995 04 14    6.05
1995 04 15    6.98
1995 04 16    6.76
1995 04 17    5.15
1995 04 18    6.56
1995 04 19    7.17
1995 04 20    6.05
1995 04 21    7.69
1995 04 22    7.95
1995 04 23    8.24
1995 04 24    6.49
1995 04 25    7.37
1995 04 26    7.06
1995 04 27    6.63
1995 04 28    7.31
1995 04 29    4.18
1995 04 30    3.39
1995 05 01    5.12
1995 05 02    8.21
1995 05 03    8.20
1995 05 04    6.90
1995 05 05    6.69
1995 05 06    7.45
1995 05 07    7.51
1995 05 08    7.27
1995 05 09    7.02
1995 05 10    7.61
1995 05 11    7.59
1995 05 12    8.48
1995 05 13    6.65
1995 05 14    4.40
1995 05 15    4.92
1995 05 16    8.45
1995 05 17    7.34
1995 05 18    5.86
1995 05 19    5.07
1995 05 20    4.60
1995 05 21    4.79
1995 05 22    4.67
1995 05 23    4.76
1995 05 24    3.80
1995 05 25    6.63
1995 05 26    5.73
1995 05 27    7.21
1995 05 28    7.40
1995 05 29    5.72
1995 05 30    6.34
1995 05 31    4.09
1995 06 01    3.43
1995 06 02    5.53
1995 06 03    6.16
1995 06 04    7.83
1995 06 05    8.64
1995 06 06    8.91
1995 06 07    5.46
1995 06 08    7.13
1995 06 09    8.23
1995 06 10    8.25
1995 06 11    8.05
1995 06 12    8.94
1995 06 13    8.88
1995 06 14    5.60
1995 06 15    4.19
1995 06 16    4.66
1995 06 17    7.68
1995 06 18    7.54
1995 06 19    8.98
1995 06 20    9.02
1995 06 21    7.87
1995 06 22    8.57
1995 06 23    7.38
1995 06 24    7.09
1995 06 25    6.64
1995 06 26    5.19
1995 06 27    5.47
1995 06 28    5.97
1995 06 29    5.58
1995 06 30    7.17
1995 07 01    8.00
1995 07 02    8.09
1995 07 03    7.32
1995 07 04    6.82
1995 07 05    6.74
1995 07 06    7.13
1995 07 07    7.69
1995 07 08    6.43
1995 07 09    7.58
1995 07 10    8.26
1995 07 11    8.24
1995 07 12    8.04
1995 07 13    7.96
1995 07 14    7.81
1995 07 15    6.78
1995 07 16    4.32
1995 07 17    6.53
1995 07 18    7.22
1995 07 19    7.54
1995 07 20    8.01
1995 07 21    7.40
1995 07 22    7.66
1995 07 23    7.90
1995 07 24    7.99
1995 07 25    7.81
1995 07 26    7.25
1995 07 27    6.99
1995 07 28    6.81
1995 07 29    7.34
1995 07 30    7.30
1995 07 31    6.03
1995 08 01    6.58
1995 08 02    5.41
1995 08 03    3.74
1995 08 04    6.28
1995 08 05    6.90
1995 08 06    5.84
1995 08 07    5.88
1995 08 08    7.70
1995 08 09    6.85
1995 08 10    7.14
1995 08 11    7.78
1995 08 12    5.48
1995 08 13    5.94
1995 08 14    6.31
1995 08 15    6.09
1995 08 16    5.83
1995 08 17    7.55
1995 08 18    7.07
1995 08 19    6.40
1995 08 20    4.74
1995 08 21    5.92
1995 08 22    5.40
1995 08 23    4.93
1995 08 24    6.02
1995 08 25    6.01
1995 08 26    6.82
1995 08 27    6.37
1995 08 28    6.96
1995 08 29    6.76
1995 08 30    6.70
1995 08 31    5.79
1995 09 01    5.78
1995 09 02    5.97
1995 09 03    6.73
1995 09 04    6.97
1995 09 05    7.01
1995 09 06    6.94
1995 09 07    6.71
1995 09 08    5.24
1995 09 09    5.85
1995 09 10    6.43
1995 09 11    5.15
1995 09 12    5.09
1995 09 13    5.72
1995 09 14    4.91
1995 09 15    5.02
1995 09 16    4.58
1995 09 17    5.65
1995 09 18    5.63
1995 09 19    4.33
1995 09 20    4.74
1995 09 21    3.92
1995 09 22    4.98
1995 09 23    4.35
1995 09 24    5.57
1995 09 25    5.41
1995 09 26    5.39
1995 09 27    5.37
1995 09 28    5.57
1995 09 29    5.77
1995 09 30    5.84
1995 10 01    5.75
1995 10 02    6.00
1995 10 03    5.91
1995 10 04    5.72
1995 10 05    5.45
1995 10 06    4.92
1995 10 07    4.83
1995 10 08    4.29
1995 10 09    4.64
1995 10 10    4.51
1995 10 11    3.35
1995 10 12    5.25
1995 10 13    4.52
1995 10 14    4.18
1995 10 15    4.57
1995 10 16    5.02
1995 10 17    4.98
1995 10 18    4.55
1995 10 19    3.46
1995 10 20    3.04
1995 10 21    3.62
1995 10 22    4.55
1995 10 23    4.41
1995 10 24    4.82
1995 10 25    4.30
1995 10 26    4.41
1995 10 27    4.34
1995 10 28    2.75
1995 10 29    3.68
1995 10 30    2.43
1995 10 31    2.12
1995 11 01    2.96
1995 11 02    3.01
1995 11 03    3.29
1995 11 04    4.21
1995 11 05    3.91
1995 11 06    3.90
1995 11 07    3.79
1995 11 08    4.07
1995 11 09    3.35
1995 11 10    3.82
1995 11 11    3.82
1995 11 12    3.05
1995 11 13    3.57
1995 11 14    2.26
1995 11 15    3.01
1995 11 16    3.16
1995 11 17    2.88
1995 11 18    3.43
1995 11 19    2.98
1995 11 20    2.87
1995 11 21    3.36
1995 11 22    3.24
1995 11 23    3.26
1995 11 24    2.83
1995 11 25    2.70
1995 11 26    3.34
1995 11 27    3.29
1995 11 28    3.23
1995 11 29    3.39
1995 11 30    3.21
1995 12 01    2.34
1995 12 02    2.53
1995 12 03    2.94
1995 12 04    2.95
1995 12 05    3.07
1995 12 06    3.03
1995 12 07    2.79
1995 12 08    2.91
1995 12 09    2.44
1995 12 10    2.49
1995 12 11    0.86
1995 12 12    0.71
1995 12 13    1.96
1995 12 14    3.20
1995 12 15    2.26
1995 12 16    3.10
1995 12 17    2.95
1995 12 18    2.78
1995 12 19    2.81
1995 12 20    3.15
1995 12 21    2.91
1995 12 22    1.85
1995 12 23    2.20
1995 12 24    1.62
1995 12 25    2.48
1995 12 26    3.17
1995 12 27    2.95
1995 12 28    2.85
1995 12 29    2.26
1995 12 30    2.02
1995 12 31    2.69
1996 01 01    3.50
1996 01 02    3.49
1996 01 03    2.48
1996 01 04    2.04
1996 01 05    3.20
1996 01 06    3.45
1996 01 07    3.50
1996 01 08    3.05
1996 01 09    1.51
1996 01 10    3.62
1996 01 11    3.74
1996 01 12    3.63
1996 01 13    2.93
1996 01 14    2.99
1996 01 15    3.29
1996 01 16    1.10
1996 01 17    3.81
1996 01 18    2.63
1996 01 19    3.78
1996 01 20    3.91
1996 01 21    3.38
1996 01 22    3.73
1996 01 23    3.79
1996 01 24    3.89
1996 01 25    3.47
1996 01 26    3.39
1996 01 27    1.90
1996 01 28    3.84
1996 01 29    3.26
1996 01 30    1.33
1996 01 31    2.68
1996 02 01    2.98
1996 02 02    3.45
1996 02 03    1.90
1996 02 04    1.40
1996 02 05    2.23
1996 02 06    4.27
1996 02 07    4.27
1996 02 08    2.75
1996 02 09    1.69
1996 02 10    3.87
1996 02 11    4.52
1996 02 12    4.25
1996 02 13    4.70
1996 02 14    4.48
1996 02 15    1.04
1996 02 16    3.24
1996 02 17    2.35
1996 02 18    2.59
1996 02 19    0.95
1996 02 20    1.12
1996 02 21    3.33
1996 02 22    4.94
1996 02 23    5.50
1996 02 24    4.33
1996 02 25    4.02
1996 02 26    5.23
1996 02 27    3.46
1996 02 28    3.79
1996 02 29    2.02
1996 03 01    3.73
1996 03 02    4.95
1996 03 03    3.66
1996 03 04    2.34
1996 03 05    4.84
1996 03 06    5.81
1996 03 07    5.91
1996 03 08    4.64
1996 03 09    5.18
1996 03 10    3.82
1996 03 11    4.47
1996 03 12    4.25
1996 03 13    4.16
1996 03 14    6.34
1996 03 15    6.09
1996 03 16    5.24
1996 03 17    6.40
1996 03 18    3.27
1996 03 19    3.05
1996 03 20    6.56
1996 03 21    5.21
1996 03 22    6.04
1996 03 23    7.00
1996 03 24    5.81
1996 03 25    5.34
1996 03 26    7.22
1996 03 27    6.25
1996 03 28    6.22
1996 03 29    6.60
1996 03 30    7.31
1996 03 31    7.20
1996 04 01    4.91
1996 04 02    7.28
1996 04 03    7.30
1996 04 04    7.45
1996 04 05    7.58
1996 04 06    7.54
1996 04 07    4.26
1996 04 08    4.09
1996 04 09    6.24
1996 04 10    7.34
1996 04 11    7.70
1996 04 12    7.73
1996 04 13    7.85
1996 04 14    7.28
1996 04 15    7.25
1996 04 16    4.97
1996 04 17    3.84
1996 04 18    7.95
1996 04 19    6.98
1996 04 20    7.96
1996 04 21    8.03
1996 04 22    7.83
1996 04 23    8.13
1996 04 24    6.02
1996 04 25    8.15
1996 04 26    8.17
1996 04 27    8.35
1996 04 28    8.37
1996 04 29    8.45
1996 04 30    8.35
1996 05 01    8.52
1996 05 02    8.31
1996 05 03    8.60
1996 05 04    8.63
1996 05 05    8.65
1996 05 06    8.63
1996 05 07    8.43
1996 05 08    8.51
1996 05 09    8.58
1996 05 10    8.61
1996 05 11    7.40
1996 05 12    8.69
1996 05 13    6.61
1996 05 14    6.56
1996 05 15    3.73
1996 05 16    8.02
1996 05 17    7.63
1996 05 18    7.17
1996 05 19    8.83
1996 05 20    8.85
1996 05 21    7.51
1996 05 22    8.67
1996 05 23    8.85
1996 05 24    8.99
1996 05 25    4.37
1996 05 26    3.86
1996 05 27    3.85
1996 05 28    6.17
1996 05 29    6.31
1996 05 30    5.98
1996 05 31    8.90
1996 06 01    7.87
1996 06 02    8.75
1996 06 03    5.22
1996 06 04    8.11
1996 06 05    8.66
1996 06 06    4.65
1996 06 07    4.89
1996 06 08    7.61
1996 06 09    8.94
1996 06 10    9.13
1996 06 11    5.39
1996 06 12    4.32
1996 06 13    5.22
1996 06 14    3.86
1996 06 15    3.54
1996 06 16    4.19
1996 06 17    9.09
1996 06 18    9.03
1996 06 19    7.70
1996 06 20    6.65
1996 06 21    6.92
1996 06 22    5.06
1996 06 23    8.30
1996 06 24    8.19
1996 06 25    6.83
1996 06 26    6.36
1996 06 27    8.72
1996 06 28    8.56
1996 06 29    8.93
1996 06 30    8.77
1996 07 01    9.00
1996 07 02    3.75
1996 07 03    5.81
1996 07 04    7.33
1996 07 05    8.82
1996 07 06    3.98
1996 07 07    3.66
1996 07 08    3.67
1996 07 09    4.17
1996 07 10    5.40
1996 07 11    6.21
1996 07 12    4.72
1996 07 13    3.57
1996 07 14    2.93
1996 07 15    2.89
1996 07 16    3.51
1996 07 17    4.74
1996 07 18    8.68
1996 07 19    8.78
1996 07 20    8.80
1996 07 21    4.66
1996 07 22    4.79
1996 07 23    4.29
1996 07 24    4.75
1996 07 25    3.15
1996 07 26    4.87
1996 07 27    5.45
1996 07 28    5.52
1996 07 29    4.37
1996 07 30    4.59
1996 07 31    7.66
1996 08 01    3.69
1996 08 02    6.74
1996 08 03    8.47
1996 08 04    4.62
1996 08 05    4.12
1996 08 06    3.59
1996 08 07    4.91
1996 08 08    2.82
1996 08 09    3.53
1996 08 10    3.46
1996 08 11    3.56
1996 08 12    7.46
1996 08 13    6.86
1996 08 14    5.02
1996 08 15    6.16
1996 08 16    3.66
1996 08 17    4.07
1996 08 18    5.35
1996 08 19    3.68
1996 08 20    7.55
1996 08 21    4.96
1996 08 22    3.43
1996 08 23    3.21
1996 08 24    3.51
1996 08 25    6.09
1996 08 26    6.03
1996 08 27    7.53
1996 08 28    7.66
1996 08 29    6.67
1996 08 30    7.39
1996 08 31    5.91
1996 09 01    3.02
1996 09 02    3.68
1996 09 03    3.29
1996 09 04    6.09
1996 09 05    7.37
1996 09 06    7.47
1996 09 07    6.85
1996 09 08    3.61
1996 09 09    3.45
1996 09 10    2.78
1996 09 11    4.64
1996 09 12    6.46
1996 09 13    5.36
1996 09 14    6.60
1996 09 15    5.18
1996 09 16    6.51
1996 09 17    6.60
1996 09 18    6.78
1996 09 19    6.68
1996 09 20    3.23
1996 09 21    4.73
1996 09 22    4.51
1996 09 23    3.64
1996 09 24    3.19
1996 09 25    2.98
1996 09 26    2.66
1996 09 27    2.78
1996 09 28    2.92
1996 09 29    2.43
1996 09 30    2.15
1996 10 01    3.71
1996 10 02    4.67
1996 10 03    5.84
1996 10 04    5.59
1996 10 05    5.81
1996 10 06    3.92
1996 10 07    4.96
1996 10 08    5.31
1996 10 09    2.76
1996 10 10    5.66
1996 10 11    2.18
1996 10 12    5.16
1996 10 13    5.38
1996 10 14    5.52
1996 10 15    5.46
1996 10 16    5.11
1996 10 17    5.10
1996 10 18    4.38
1996 10 19    5.31
1996 10 20    5.21
1996 10 21    5.29
1996 10 22    5.17
1996 10 23    3.76
1996 10 24    4.31
1996 10 25    4.86
1996 10 26    4.99
1996 10 27    5.00
1996 10 28    4.79
1996 10 29    1.25
1996 10 30    4.42
1996 10 31    3.73
1996 11 01    4.59
1996 11 02    4.14
1996 11 03    1.80
1996 11 04    3.22
1996 11 05    4.28
1996 11 06    4.44
1996 11 07    4.40
1996 11 08    4.31
1996 11 09    3.06
1996 11 10    4.10
1996 11 11    3.28
1996 11 12    3.07
1996 11 13    3.91
1996 11 14    3.29
1996 11 15    3.59
1996 11 16    3.43
1996 11 17    1.45
1996 11 18    2.61
1996 11 19    1.70
1996 11 20    2.19
1996 11 21    0.72
1996 11 22    3.36
1996 11 23    3.77
1996 11 24    3.56
1996 11 25    3.21
1996 11 26    3.76
1996 11 27    3.83
1996 11 28    2.97
1996 11 29    3.68
1996 11 30    3.65
1996 12 01    3.35
1996 12 02    3.67
1996 12 03    3.41
1996 12 04    3.29
1996 12 05    1.29
1996 12 06    2.34
1996 12 07    2.42
1996 12 08    2.40
1996 12 09    0.50
1996 12 10    0.30
1996 12 11    2.48
1996 12 12    2.58
1996 12 13    3.37
1996 12 14    3.43
1996 12 15    3.53
1996 12 16    3.30
1996 12 17    3.37
1996 12 18    3.42
1996 12 19    3.28
1996 12 20    3.19
1996 12 21    1.41
1996 12 22    3.24
1996 12 23    3.24
1996 12 24    3.19
1996 12 25    3.36
1996 12 26    1.51
1996 12 27    3.19
1996 12 28    2.87
1996 12 29    0.92
1996 12 30    0.78
1996 12 31    1.10
1997 01 01    0.80
1997 01 02    1.01
1997 01 03    2.97
1997 01 04    1.99
1997 01 05    3.41
1997 01 06    3.75
1997 01 07    3.67
1997 01 08    3.49
1997 01 09    3.30
1997 01 10    2.51
1997 01 11    1.51
1997 01 12    2.93
1997 01 13    2.76
1997 01 14    0.89
1997 01 15    3.38
1997 01 16    3.11
1997 01 17    3.19
1997 01 18    3.73
1997 01 19    3.19
1997 01 20    3.76
1997 01 21    2.70
1997 01 22    2.25
1997 01 23    2.44
1997 01 24    1.83
1997 01 25    1.48
1997 01 26    3.48
1997 01 27    2.74
1997 01 28    3.36
1997 01 29    4.22
1997 01 30    4.06
1997 01 31    2.18
1997 02 01    2.45
1997 02 02    4.49
1997 02 03    4.53
1997 02 04    4.43
1997 02 05    4.47
1997 02 06    4.32
1997 02 07    4.25
1997 02 08    4.35
1997 02 09    3.55
1997 02 10    3.75
1997 02 11    4.09
1997 02 12    4.26
1997 02 13    5.02
1997 02 14    4.94
1997 02 15    2.92
1997 02 16    3.84
1997 02 17    4.84
1997 02 18    5.22
1997 02 19    4.66
1997 02 20    5.29
1997 02 21    5.20
1997 02 22    5.14
1997 02 23    5.51
1997 02 24    5.65
1997 02 25    5.47
1997 02 26    2.75
1997 02 27    3.73
1997 02 28    5.72
1997 03 01    5.63
1997 03 02    4.25
1997 03 03    5.53
1997 03 04    5.90
1997 03 05    5.87
1997 03 06    5.59
1997 03 07    6.05
1997 03 08    6.04
1997 03 09    6.18
1997 03 10    6.26
1997 03 11    4.29
1997 03 12    6.40
1997 03 13    6.26
1997 03 14    6.26
1997 03 15    5.63
1997 03 16    4.07
1997 03 17    6.08
1997 03 18    6.71
1997 03 19    6.78
1997 03 20    5.60
1997 03 21    4.81
1997 03 22    2.40
1997 03 23    2.72
1997 03 24    3.27
1997 03 25    2.36
1997 03 26    2.04
1997 03 27    5.75
1997 03 28    5.58
1997 03 29    7.18
1997 03 30    4.87
1997 03 31    7.29
1997 04 01    7.45
1997 04 02    7.61
1997 04 03    7.26
1997 04 04    3.56
1997 04 05    5.09
1997 04 06    6.36
1997 04 07    7.54
1997 04 08    7.62
1997 04 09    7.26
1997 04 10    5.66
1997 04 11    7.68
1997 04 12    6.13
1997 04 13    7.30
1997 04 14    5.72
1997 04 15    7.33
1997 04 16    7.70
1997 04 17    4.87
1997 04 18    5.21
1997 04 19    5.73
1997 04 20    6.94
1997 04 21    7.09
1997 04 22    7.44
1997 04 23    8.25
1997 04 24    8.18
1997 04 25    8.29
1997 04 26    8.19
1997 04 27    7.70
1997 04 28    7.01
1997 04 29    8.06
1997 04 30    7.51
1997 05 01    8.48
1997 05 02    8.23
1997 05 03    7.36
1997 05 04    8.38
1997 05 05    8.40
1997 05 06    8.34
1997 05 07    8.54
1997 05 08    8.54
1997 05 09    8.59
1997 05 10    3.73
1997 05 11    4.13
1997 05 12    6.59
1997 05 13    8.63
1997 05 14    7.17
1997 05 15    8.55
1997 05 16    6.72
1997 05 17    4.49
1997 05 18    3.94
1997 05 19    5.18
1997 05 20    7.77
1997 05 21    7.76
1997 05 22    7.66
1997 05 23    4.76
1997 05 24    8.88
1997 05 25    8.68
1997 05 26    8.77
1997 05 27    8.34
1997 05 28    6.80
1997 05 29    7.67
1997 05 30    8.63
1997 05 31    8.72
1997 06 01    8.28
1997 06 02    8.54
1997 06 03    6.83
1997 06 04    7.33
1997 06 05    8.93
1997 06 06    8.79
1997 06 07    4.12
1997 06 08    6.12
1997 06 09    6.00
1997 06 10    4.64
1997 06 11    7.87
1997 06 12    8.56
1997 06 13    8.30
1997 06 14    5.76
1997 06 15    5.56
1997 06 16    4.18
1997 06 17    7.48
1997 06 18    7.74
1997 06 19    6.26
1997 06 20    7.86
1997 06 21    6.92
1997 06 22    9.05
1997 06 23    9.11
1997 06 24    8.97
1997 06 25    8.93
1997 06 26    8.20
1997 06 27    8.30
1997 06 28    8.96
1997 06 29    9.07
1997 06 30    8.83
1997 07 01    9.09
1997 07 02    9.14
1997 07 03    5.13
1997 07 04    5.29
1997 07 05    6.99
1997 07 06    8.49
1997 07 07    4.34
1997 07 08    3.59
1997 07 09    4.76
1997 07 10    8.77
1997 07 11    3.16
1997 07 12    4.44
1997 07 13    6.33
1997 07 14    5.39
1997 07 15    4.23
1997 07 16    3.95
1997 07 17    6.62
1997 07 18    4.46
1997 07 19    3.37
1997 07 20    3.96
1997 07 21    3.20
1997 07 22    2.74
1997 07 23    5.42
1997 07 24    4.51
1997 07 25    3.65
1997 07 26    4.07
1997 07 27    4.25
1997 07 28    3.80
1997 07 29    3.74
1997 07 30    4.56
1997 07 31    5.58
1997 08 01    8.18
1997 08 02    8.46
1997 08 03    5.51
1997 08 04    8.15
1997 08 05    8.30
1997 08 06    4.14
1997 08 07    3.87
1997 08 08    3.46
1997 08 09    3.86
1997 08 10    3.48
1997 08 11    5.60
1997 08 12    4.10
1997 08 13    4.14
1997 08 14    2.93
1997 08 15    3.32
1997 08 16    6.10
1997 08 17    4.87
1997 08 18    6.67
1997 08 19    2.62
1997 08 20    4.73
1997 08 21    5.61
1997 08 22    7.77
1997 08 23    7.29
1997 08 24    7.60
1997 08 25    7.73
1997 08 26    7.66
1997 08 27    7.66
1997 08 28    7.63
1997 08 29    7.62
1997 08 30    5.33
1997 08 31    6.48
1997 09 01    7.32
1997 09 02    7.07
1997 09 03    7.21
1997 09 04    5.33
1997 09 05    6.88
1997 09 06    6.33
1997 09 07    6.47
1997 09 08    7.03
1997 09 09    6.93
1997 09 10    7.05
1997 09 11    6.98
1997 09 12    5.29
1997 09 13    6.21
1997 09 14    5.20
1997 09 15    7.00
1997 09 16    5.99
1997 09 17    4.32
1997 09 18    2.94
1997 09 19    6.53
1997 09 20    6.44
1997 09 21    6.46
1997 09 22    5.28
1997 09 23    6.01
1997 09 24    4.42
1997 09 25    5.57
1997 09 26    5.02
1997 09 27    6.28
1997 09 28    6.26
1997 09 29    5.09
1997 09 30    5.91
1997 10 01    3.24
1997 10 02    5.68
1997 10 03    6.02
1997 10 04    5.80
1997 10 05    5.93
1997 10 06    5.77
1997 10 07    5.56
1997 10 08    5.76
1997 10 09    4.91
1997 10 10    4.72
1997 10 11    5.35
1997 10 12    5.63
1997 10 13    5.63
1997 10 14    5.56
1997 10 15    5.50
1997 10 16    4.61
1997 10 17    3.51
1997 10 18    2.04
1997 10 19    2.06
1997 10 20    2.48
1997 10 21    3.90
1997 10 22    3.15
1997 10 23    3.22
1997 10 24    4.40
1997 10 25    5.02
1997 10 26    5.06
1997 10 27    4.43
1997 10 28    4.69
1997 10 29    4.67
1997 10 30    4.37
1997 10 31    4.66
1997 11 01    4.60
1997 11 02    4.58
1997 11 03    3.37
1997 11 04    3.87
1997 11 05    4.26
1997 11 06    2.19
1997 11 07    3.96
1997 11 08    3.75
1997 11 09    2.85
1997 11 10    3.31
1997 11 11    2.51
1997 11 12    4.01
1997 11 13    3.66
1997 11 14    3.86
1997 11 15    3.27
1997 11 16    3.57
1997 11 17    3.92
1997 11 18    2.79
1997 11 19    2.18
1997 11 20    3.87
1997 11 21    3.21
1997 11 22    3.67
1997 11 23    3.43
1997 11 24    2.10
1997 11 25    1.98
1997 11 26    2.16
1997 11 27    3.28
1997 11 28    3.26
1997 11 29    2.07
1997 11 30    1.16
1997 12 01    3.44
1997 12 02    2.54
1997 12 03    2.41
1997 12 04    1.38
1997 12 05    1.13
1997 12 06    2.43
1997 12 07    2.38
1997 12 08    2.32
1997 12 09    3.52
1997 12 10    3.57
1997 12 11    3.55
1997 12 12    3.09
1997 12 13    1.67
1997 12 14    1.37
1997 12 15    3.44
1997 12 16    3.31
1997 12 17    2.90
1997 12 18    1.91
1997 12 19    3.46
1997 12 20    2.64
1997 12 21    3.05
1997 12 22    3.51
1997 12 23    3.48
1997 12 24    3.46
1997 12 25    3.53
1997 12 26    3.52
1997 12 27    3.54
1997 12 28    3.46
1997 12 29    2.57
1997 12 30    3.29
1997 12 31    3.39
1998 01 01    2.87
1998 01 02    2.50
1998 01 03    3.29
1998 01 04    3.13
1998 01 05    3.24
1998 01 06    2.72
1998 01 07    1.80
1998 01 08    2.36
1998 01 09    1.89
1998 01 10    3.15
1998 01 11    2.78
1998 01 12    1.94
1998 01 13    3.33
1998 01 14    1.72
1998 01 15    1.20
1998 01 16    2.44
1998 01 17    3.84
1998 01 18    2.82
1998 01 19    3.33
1998 01 20    3.36
1998 01 21    3.63
1998 01 22    3.99
1998 01 23    3.30
1998 01 24    3.48
1998 01 25    3.96
1998 01 26    2.80
1998 01 27    3.82
1998 01 28    3.23
1998 01 29    3.99
1998 01 30    4.10
1998 01 31    3.30
1998 02 01    0.81
1998 02 02    1.35
1998 02 03    1.99
1998 02 04    3.90
1998 02 05    1.85
1998 02 06    3.10
1998 02 07    0.94
1998 02 08    1.70
1998 02 09    4.64
1998 02 10    3.14
