lon,lat
-118.35,34.23
-118.35,34.32
-118.35,34.42
-118.35,34.52
-118.35,34.61
-118.35,34.71
-118.35,34.8
-118.35,34.9
-118.35,34.99
-118.35,35.09
-118.35,35.19
-118.35,35.28
-118.35,35.38
-118.35,35.47
-118.35,35.57
-118.35,35.67
-118.35,35.76
-118.35,35.86
-118.35,35.95
-118.35,36.05
-118.35,36.15
-118.35,36.24
-118.35,36.34
-118.35,36.43
-118.35,36.53
-118.35,36.63
-118.35,36.72
-118.35,36.82
-118.35,36.91
-118.35,37.01
-118.35,37.11
-118.35,37.2
-118.35,37.3
-118.35,37.39
-118.35,37.49
-118.35,37.59
-118.35,37.68
-118.35,37.78
-118.35,37.87
-118.35,37.97
-118.35,38.07
-118.35,38.16
-118.35,38.26
-118.35,38.35
-118.35,38.45
-118.35,38.55
-118.35,38.64
-118.35,38.74
-118.35,38.83
-118.24,32.79
-118.24,32.88
-118.24,32.98
-118.24,33.08
-118.24,33.17
-118.24,33.27
-118.24,33.36
-118.24,33.46
-118.24,33.56
-118.24,33.65
-118.24,33.75
-118.24,33.84
-118.24,33.94
-118.24,34.04
-118.24,34.13
-118.24,34.23
-118.24,34.32
-118.24,34.42
-118.24,34.52
-118.24,34.61
-118.24,34.71
-118.24,34.9
-118.24,34.99
-118.24,35.09
-118.24,35.19
-118.24,35.28
-118.24,35.38
-118.24,35.47
-118.24,35.57
-118.24,35.67
-118.24,35.76
-118.24,35.86
-118.24,36.05
-118.24,36.15
-118.24,36.24
-118.24,36.34
-118.24,36.43
-118.24,36.53
-118.24,36.63
-118.24,36.72
-118.24,36.82
-118.24,36.91
-118.24,37.01
-118.24,37.11
-118.24,37.2
-118.24,37.3
-118.24,37.39
-118.24,37.49
-118.24,37.59
-118.24,37.68
-118.24,37.78
-118.24,37.87
-118.24,37.97
-118.24,38.07
-118.24,38.16
-118.24,38.26
-118.24,38.35
-118.24,38.45
-118.24,38.55
-118.24,38.64
-118.24,38.74
-118.14,32.69
-118.14,32.79
-118.14,32.88
-118.14,32.98
-118.14,33.08
-118.14,33.17
-118.14,33.27
-118.14,33.36
-118.14,33.46
-118.14,33.56
-118.14,33.65
-118.14,33.75
-118.14,33.84
-118.14,33.94
-118.14,34.04
-118.14,34.13
-118.14,34.23
-118.14,34.32
-118.14,34.42
-118.14,34.52
-118.14,34.61
-118.14,34.71
-118.14,34.8
-118.14,34.9
-118.14,34.99
-118.14,35.09
-118.14,35.19
-118.14,35.28
-118.14,35.38
-118.14,35.47
-118.14,35.57
-118.14,35.67
-118.14,35.76
-118.14,35.86
-118.14,35.95
-118.14,36.05
-118.14,36.15
-118.14,36.24
-118.14,36.34
-118.14,36.43
-118.14,36.53
-118.14,36.63
-118.14,36.72
-118.14,36.82
-118.14,36.91
-118.14,37.01
-118.14,37.11
-118.14,37.2
-118.14,37.3
-118.14,37.39
-118.14,37.49
-118.14,37.59
-118.14,37.68
-118.14,37.78
-118.14,37.87
-118.14,37.97
-118.14,38.07
-118.14,38.16
-118.14,38.26
-118.14,38.35
-118.14,38.45
-118.14,38.55
-118.03,32.6
-118.03,32.69
-118.03,32.79
-118.03,32.88
-118.03,32.98
-118.03,33.08
-118.03,33.17
-118.03,33.27
-118.03,33.36
-118.03,33.46
-118.03,33.56
-118.03,33.65
-118.03,33.75
-118.03,33.84
-118.03,33.94
-118.03,34.04
-118.03,34.13
-118.03,34.23
-118.03,34.32
-118.03,34.42
-118.03,34.52
-118.03,34.61
-118.03,34.71
-118.03,34.8
-118.03,34.9
-118.03,34.99
-118.03,35.09
-118.03,35.19
-118.03,35.28
-118.03,35.38
-118.03,35.47
-118.03,35.57
-118.03,35.67
-118.03,35.76
-118.03,35.86
-118.03,35.95
-118.03,36.05
-118.03,36.15
-118.03,36.24
-118.03,36.34
-118.03,36.43
-118.03,36.63
-118.03,36.72
-118.03,36.91
-118.03,37.01
-118.03,37.11
-118.03,37.2
-118.03,37.3
-118.03,37.39
-118.03,37.59
-118.03,37.68
-118.03,37.78
-118.03,37.87
-118.03,37.97
-118.03,38.07
-118.03,38.16
-118.03,38.26
-118.03,38.35
-118.03,38.45
-117.92,32.5
-117.92,32.6
-117.92,32.69
-117.92,32.79
-117.92,32.88
-117.92,32.98
-117.92,33.08
-117.92,33.17
-117.92,33.27
-117.92,33.36
-117.92,33.46
-117.92,33.56
-117.92,33.65
-117.92,33.75
-117.92,33.84
-117.92,33.94
-117.92,34.04
-117.92,34.13
-117.92,34.23
-117.92,34.32
-117.92,34.42
-117.92,34.52
-117.92,34.61
-117.92,34.71
-117.92,34.8
-117.92,34.9
-117.92,34.99
-117.92,35.09
-117.92,35.19
-117.92,35.28
-117.92,35.38
-117.92,35.47
-117.92,35.57
-117.92,35.67
-117.92,35.76
-117.92,35.86
-117.92,35.95
-117.92,36.05
-117.92,36.15
-117.92,36.24
-117.92,36.34
-117.92,36.43
-117.92,36.53
-117.92,36.63
-117.92,36.72
-117.92,36.82
-117.92,36.91
-117.92,37.01
-117.92,37.11
-117.92,37.2
-117.92,37.3
-117.92,37.39
-117.92,37.49
-117.92,37.59
-117.92,37.68
-117.92,37.78
-117.92,37.87
-117.92,37.97
-117.92,38.07
-117.92,38.16
-117.92,38.26
-117.92,38.35
-117.82,32.5
-117.82,32.6
-117.82,32.69
-117.82,32.88
-117.82,32.98
-117.82,33.08
-117.82,33.17
-117.82,33.27
-117.82,33.36
-117.82,33.46
-117.82,33.56
-117.82,33.65
-117.82,33.75
-117.82,33.84
-117.82,33.94
-117.82,34.04
-117.82,34.13
-117.82,34.23
-117.82,34.32
-117.82,34.42
-117.82,34.52
-117.82,34.61
-117.82,34.71
-117.82,34.8
-117.82,34.9
-117.82,34.99
-117.82,35.09
-117.82,35.19
-117.82,35.28
-117.82,35.38
-117.82,35.47
-117.82,35.57
-117.82,35.67
-117.82,35.76
-117.82,35.86
-117.82,35.95
-117.82,36.05
-117.82,36.15
-117.82,36.24
-117.82,36.34
-117.82,36.43
-117.82,36.53
-117.82,36.63
-117.82,36.72
-117.82,36.82
-117.82,36.91
-117.82,37.01
-117.82,37.11
-117.82,37.2
-117.82,37.3
-117.82,37.39
-117.82,37.49
-117.82,37.59
-117.82,37.68
-117.82,37.78
-117.82,37.87
-117.82,37.97
-117.82,38.07
-117.82,38.16
-117.82,38.26
-117.71,32.5
-117.71,32.6
-117.71,32.69
-117.71,32.79
-117.71,32.88
-117.71,32.98
-117.71,33.08
-117.71,33.17
-117.71,33.27
-117.71,33.36
-117.71,33.46
-117.71,33.56
-117.71,33.65
-117.71,33.75
-117.71,33.84
-117.71,33.94
-117.71,34.04
-117.71,34.13
-117.71,34.32
-117.71,34.42
-117.71,34.52
-117.71,34.61
-117.71,34.71
-117.71,34.8
-117.71,34.9
-117.71,34.99
-117.71,35.09
-117.71,35.19
-117.71,35.28
-117.71,35.38
-117.71,35.47
-117.71,35.57
-117.71,35.67
-117.71,35.76
-117.71,35.86
-117.71,35.95
-117.71,36.05
-117.71,36.15
-117.71,36.24
-117.71,36.34
-117.71,36.43
-117.71,36.53
-117.71,36.63
-117.71,36.72
-117.71,36.82
-117.71,36.91
-117.71,37.01
-117.71,37.11
-117.71,37.2
-117.71,37.3
-117.71,37.39
-117.71,37.49
-117.71,37.59
-117.71,37.68
-117.71,37.78
-117.71,37.87
-117.71,37.97
-117.71,38.07
-117.71,38.16
-117.61,32.5
-117.61,32.6
-117.61,32.69
-117.61,32.79
-117.61,32.88
-117.61,32.98
-117.61,33.08
-117.61,33.17
-117.61,33.27
-117.61,33.36
-117.61,33.46
-117.61,33.56
-117.61,33.65
-117.61,33.75
-117.61,33.84
-117.61,33.94
-117.61,34.04
-117.61,34.13
-117.61,34.23
-117.61,34.32
-117.61,34.42
-117.61,34.52
-117.61,34.61
-117.61,34.71
-117.61,34.8
-117.61,34.9
-117.61,34.99
-117.61,35.09
-117.61,35.19
-117.61,35.38
-117.61,35.47
-117.61,35.57
-117.61,35.67
-117.61,35.76
-117.61,35.86
-117.61,35.95
-117.61,36.05
-117.61,36.15
-117.61,36.24
-117.61,36.34
-117.61,36.43
-117.61,36.53
-117.61,36.63
-117.61,36.72
-117.61,36.82
-117.61,36.91
-117.61,37.01
-117.61,37.11
-117.61,37.2
-117.61,37.3
-117.61,37.39
-117.61,37.49
-117.61,37.59
-117.61,37.68
-117.61,37.78
-117.61,37.87
-117.61,37.97
-117.61,38.07
-117.5,32.5
-117.5,32.6
-117.5,32.69
-117.5,32.79
-117.5,32.88
-117.5,32.98
-117.5,33.08
-117.5,33.17
-117.5,33.27
-117.5,33.36
-117.5,33.46
-117.5,33.56
-117.5,33.65
-117.5,33.75
-117.5,33.84
-117.5,33.94
-117.5,34.04
-117.5,34.13
-117.5,34.23
-117.5,34.32
-117.5,34.42
-117.5,34.52
-117.5,34.61
-117.5,34.71
-117.5,34.8
-117.5,34.9
-117.5,34.99
-117.5,35.09
-117.5,35.19
-117.5,35.28
-117.5,35.38
-117.5,35.47
-117.5,35.57
-117.5,35.67
-117.5,35.76
-117.5,35.86
-117.5,35.95
-117.5,36.05
-117.5,36.15
-117.5,36.24
-117.5,36.34
-117.5,36.43
-117.5,36.53
-117.5,36.63
-117.5,36.72
-117.5,36.82
-117.5,36.91
-117.5,37.01
-117.5,37.11
-117.5,37.2
-117.5,37.39
-117.5,37.49
-117.5,37.59
-117.5,37.68
-117.5,37.78
-117.5,37.87
-117.5,37.97
-117.39,32.5
-117.39,32.6
-117.39,32.69
-117.39,32.79
-117.39,32.98
-117.39,33.08
-117.39,33.17
-117.39,33.27
-117.39,33.36
-117.39,33.46
-117.39,33.56
-117.39,33.65
-117.39,33.75
-117.39,33.84
-117.39,33.94
-117.39,34.04
-117.39,34.13
-117.39,34.23
-117.39,34.32
-117.39,34.42
-117.39,34.52
-117.39,34.61
-117.39,34.71
-117.39,34.8
-117.39,34.9
-117.39,34.99
-117.39,35.09
-117.39,35.19
-117.39,35.28
-117.39,35.38
-117.39,35.47
-117.39,35.57
-117.39,35.67
-117.39,35.76
-117.39,35.86
-117.39,35.95
-117.39,36.05
-117.39,36.15
-117.39,36.24
-117.39,36.34
-117.39,36.43
-117.39,36.53
-117.39,36.63
-117.39,36.72
-117.39,36.82
-117.39,37.01
-117.39,37.11
-117.39,37.2
-117.39,37.3
-117.39,37.39
-117.39,37.49
-117.39,37.59
-117.39,37.68
-117.39,37.78
-117.39,37.87
-117.29,32.5
-117.29,32.6
-117.29,32.69
-117.29,32.79
-117.29,32.88
-117.29,32.98
-117.29,33.08
-117.29,33.17
-117.29,33.27
-117.29,33.36
-117.29,33.46
-117.29,33.56
-117.29,33.65
-117.29,33.75
-117.29,33.84
-117.29,33.94
-117.29,34.04
-117.29,34.13
-117.29,34.23
-117.29,34.32
-117.29,34.42
-117.29,34.52
-117.29,34.61
-117.29,34.8
-117.29,34.9
-117.29,34.99
-117.29,35.09
-117.29,35.19
-117.29,35.28
-117.29,35.38
-117.29,35.47
-117.29,35.57
-117.29,35.95
-117.29,36.05
-117.29,36.15
-117.29,36.24
-117.29,36.34
-117.29,36.43
-117.29,36.53
-117.29,36.63
-117.29,36.72
-117.29,36.82
-117.29,36.91
-117.29,37.01
-117.29,37.11
-117.29,37.2
-117.29,37.3
-117.29,37.39
-117.29,37.49
-117.29,37.59
-117.29,37.68
-117.29,37.78
-117.18,32.5
-117.18,32.6
-117.18,32.69
-117.18,32.79
-117.18,32.88
-117.18,32.98
-117.18,33.08
-117.18,33.17
-117.18,33.27
-117.18,33.36
-117.18,33.46
-117.18,33.56
-117.18,33.65
-117.18,33.75
-117.18,33.84
-117.18,33.94
-117.18,34.04
-117.18,34.13
-117.18,34.23
-117.18,34.32
-117.18,34.42
-117.18,34.52
-117.18,34.61
-117.18,34.71
-117.18,34.8
-117.18,34.9
-117.18,34.99
-117.18,35.09
-117.18,35.19
-117.18,35.28
-117.18,35.38
-117.18,35.47
-117.18,35.57
-117.18,35.67
-117.18,35.76
-117.18,35.86
-117.18,35.95
-117.18,36.05
-117.18,36.15
-117.18,36.24
-117.18,36.34
-117.18,36.43
-117.18,36.53
-117.18,36.63
-117.18,36.72
-117.18,36.82
-117.18,37.01
-117.18,37.11
-117.18,37.2
-117.18,37.3
-117.18,37.39
-117.18,37.49
-117.18,37.59
-117.18,37.68
-117.08,32.5
-117.08,32.6
-117.08,32.69
-117.08,32.79
-117.08,32.88
-117.08,32.98
-117.08,33.08
-117.08,33.17
-117.08,33.27
-117.08,33.36
-117.08,33.56
-117.08,33.65
-117.08,33.75
-117.08,33.84
-117.08,34.04
-117.08,34.13
-117.08,34.23
-117.08,34.32
-117.08,34.42
-117.08,34.52
-117.08,34.61
-117.08,34.71
-117.08,34.8
-117.08,34.9
-117.08,34.99
-117.08,35.09
-117.08,35.19
-117.08,35.38
-117.08,35.47
-117.08,35.57
-117.08,35.67
-117.08,35.76
-117.08,35.86
-117.08,35.95
-117.08,36.05
-117.08,36.15
-117.08,36.24
-117.08,36.34
-117.08,36.43
-117.08,36.53
-117.08,36.63
-117.08,36.72
-117.08,36.82
-117.08,36.91
-117.08,37.01
-117.08,37.11
-117.08,37.2
-117.08,37.3
-117.08,37.39
-117.08,37.49
-116.97,32.5
-116.97,32.6
-116.97,32.69
-116.97,32.79
-116.97,32.88
-116.97,32.98
-116.97,33.08
-116.97,33.17
-116.97,33.27
-116.97,33.36
-116.97,33.46
-116.97,33.56
-116.97,33.65
-116.97,33.75
-116.97,33.84
-116.97,33.94
-116.97,34.04
-116.97,34.13
-116.97,34.23
-116.97,34.32
-116.97,34.42
-116.97,34.52
-116.97,34.61
-116.97,34.71
-116.97,34.8
-116.97,34.9
-116.97,34.99
-116.97,35.09
-116.97,35.19
-116.97,35.28
-116.97,35.38
-116.97,35.47
-116.97,35.67
-116.97,35.76
-116.97,35.86
-116.97,35.95
-116.97,36.05
-116.97,36.15
-116.97,36.24
-116.97,36.34
-116.97,36.43
-116.97,36.53
-116.97,36.63
-116.97,36.72
-116.97,36.82
-116.97,36.91
-116.97,37.01
-116.97,37.11
-116.97,37.2
-116.97,37.3
-116.97,37.39
-116.86,32.5
-116.86,32.6
-116.86,32.69
-116.86,32.79
-116.86,32.88
-116.86,32.98
-116.86,33.08
-116.86,33.17
-116.86,33.27
-116.86,33.36
-116.86,33.46
-116.86,33.56
-116.86,33.65
-116.86,33.75
-116.86,33.84
-116.86,33.94
-116.86,34.04
-116.86,34.13
-116.86,34.23
-116.86,34.32
-116.86,34.42
-116.86,34.52
-116.86,34.61
-116.86,34.8
-116.86,34.9
-116.86,34.99
-116.86,35.09
-116.86,35.19
-116.86,35.28
-116.86,35.38
-116.86,35.47
-116.86,35.57
-116.86,35.67
-116.86,35.76
-116.86,35.86
-116.86,35.95
-116.86,36.05
-116.86,36.15
-116.86,36.24
-116.86,36.34
-116.86,36.43
-116.86,36.53
-116.86,36.63
-116.86,36.72
-116.86,36.82
-116.86,36.91
-116.86,37.01
-116.86,37.11
-116.86,37.2
-116.86,37.3
-116.76,32.5
-116.76,32.6
-116.76,32.69
-116.76,32.79
-116.76,32.88
-116.76,32.98
-116.76,33.08
-116.76,33.17
-116.76,33.27
-116.76,33.36
-116.76,33.46
-116.76,33.56
-116.76,33.65
-116.76,33.75
-116.76,33.94
-116.76,34.04
-116.76,34.13
-116.76,34.23
-116.76,34.32
-116.76,34.42
-116.76,34.52
-116.76,34.61
-116.76,34.71
-116.76,34.8
-116.76,34.9
-116.76,34.99
-116.76,35.09
-116.76,35.19
-116.76,35.28
-116.76,35.38
-116.76,35.47
-116.76,35.57
-116.76,35.67
-116.76,35.76
-116.76,35.86
-116.76,35.95
-116.76,36.05
-116.76,36.15
-116.76,36.24
-116.76,36.34
-116.76,36.43
-116.76,36.53
-116.76,36.63
-116.76,36.72
-116.76,36.82
-116.76,36.91
-116.76,37.01
-116.76,37.11
-116.76,37.2
-116.65,32.5
-116.65,32.6
-116.65,32.69
-116.65,32.79
-116.65,32.88
-116.65,32.98
-116.65,33.08
-116.65,33.17
-116.65,33.27
-116.65,33.36
-116.65,33.46
-116.65,33.56
-116.65,33.65
-116.65,33.75
-116.65,33.84
-116.65,33.94
-116.65,34.04
-116.65,34.13
-116.65,34.23
-116.65,34.32
-116.65,34.42
-116.65,34.52
-116.65,34.61
-116.65,34.8
-116.65,34.9
-116.65,34.99
-116.65,35.09
-116.65,35.19
-116.65,35.28
-116.65,35.38
-116.65,35.47
-116.65,35.57
-116.65,35.67
-116.65,35.76
-116.65,35.86
-116.65,35.95
-116.65,36.05
-116.65,36.15
-116.65,36.24
-116.65,36.34
-116.65,36.43
-116.65,36.63
-116.65,36.72
-116.65,36.82
-116.65,36.91
-116.65,37.01
-116.65,37.11
-116.55,32.5
-116.55,32.6
-116.55,32.69
-116.55,32.79
-116.55,32.88
-116.55,32.98
-116.55,33.08
-116.55,33.17
-116.55,33.27
-116.55,33.36
-116.55,33.46
-116.55,33.56
-116.55,33.65
-116.55,33.75
-116.55,33.84
-116.55,33.94
-116.55,34.04
-116.55,34.13
-116.55,34.23
-116.55,34.32
-116.55,34.42
-116.55,34.52
-116.55,34.61
-116.55,34.71
-116.55,34.8
-116.55,34.9
-116.55,34.99
-116.55,35.09
-116.55,35.19
-116.55,35.28
-116.55,35.38
-116.55,35.47
-116.55,35.57
-116.55,35.67
-116.55,35.76
-116.55,35.86
-116.55,35.95
-116.55,36.05
-116.55,36.15
-116.55,36.24
-116.55,36.34
-116.55,36.43
-116.55,36.53
-116.55,36.63
-116.55,36.72
-116.55,36.82
-116.55,36.91
-116.55,37.01
-116.44,32.5
-116.44,32.6
-116.44,32.69
-116.44,32.79
-116.44,32.88
-116.44,32.98
-116.44,33.08
-116.44,33.17
-116.44,33.27
-116.44,33.36
-116.44,33.46
-116.44,33.56
-116.44,33.65
-116.44,33.75
-116.44,33.84
-116.44,33.94
-116.44,34.04
-116.44,34.13
-116.44,34.23
-116.44,34.32
-116.44,34.42
-116.44,34.52
-116.44,34.61
-116.44,34.71
-116.44,34.8
-116.44,34.9
-116.44,34.99
-116.44,35.09
-116.44,35.19
-116.44,35.28
-116.44,35.38
-116.44,35.47
-116.44,35.57
-116.44,35.67
-116.44,35.76
-116.44,35.86
-116.44,35.95
-116.44,36.05
-116.44,36.15
-116.44,36.24
-116.44,36.34
-116.44,36.43
-116.44,36.53
-116.44,36.63
-116.44,36.72
-116.44,36.82
-116.44,36.91
-116.33,32.5
-116.33,32.6
-116.33,32.69
-116.33,32.79
-116.33,32.88
-116.33,32.98
-116.33,33.08
-116.33,33.17
-116.33,33.27
-116.33,33.36
-116.33,33.46
-116.33,33.56
-116.33,33.65
-116.33,33.75
-116.33,33.84
-116.33,33.94
-116.33,34.04
-116.33,34.13
-116.33,34.23
-116.33,34.32
-116.33,34.42
-116.33,34.52
-116.33,34.61
-116.33,34.71
-116.33,34.8
-116.33,34.9
-116.33,34.99
-116.33,35.09
-116.33,35.19
-116.33,35.28
-116.33,35.38
-116.33,35.47
-116.33,35.57
-116.33,35.67
-116.33,35.76
-116.33,35.86
-116.33,35.95
-116.33,36.05
-116.33,36.15
-116.33,36.24
-116.33,36.34
-116.33,36.43
-116.33,36.53
-116.33,36.63
-116.33,36.72
-116.33,36.82
-116.23,32.5
-116.23,32.6
-116.23,32.69
-116.23,32.79
-116.23,32.88
-116.23,32.98
-116.23,33.08
-116.23,33.17
-116.23,33.27
-116.23,33.36
-116.23,33.46
-116.23,33.56
-116.23,33.65
-116.23,33.75
-116.23,33.84
-116.23,33.94
-116.23,34.04
-116.23,34.13
-116.23,34.23
-116.23,34.32
-116.23,34.42
-116.23,34.52
-116.23,34.61
-116.23,34.71
-116.23,34.8
-116.23,34.9
-116.23,34.99
-116.23,35.09
-116.23,35.19
-116.23,35.28
-116.23,35.38
-116.23,35.47
-116.23,35.57
-116.23,35.67
-116.23,35.76
-116.23,35.86
-116.23,35.95
-116.23,36.05
-116.23,36.15
-116.23,36.24
-116.23,36.34
-116.23,36.43
-116.23,36.53
-116.23,36.63
-116.23,36.72
-116.12,32.5
-116.12,32.6
-116.12,32.69
-116.12,32.79
-116.12,32.88
-116.12,32.98
-116.12,33.08
-116.12,33.17
-116.12,33.27
-116.12,33.36
-116.12,33.46
-116.12,33.56
-116.12,33.65
-116.12,33.75
-116.12,33.84
-116.12,33.94
-116.12,34.04
-116.12,34.13
-116.12,34.23
-116.12,34.32
-116.12,34.42
-116.12,34.52
-116.12,34.61
-116.12,34.71
-116.12,34.8
-116.12,34.9
-116.12,34.99
-116.12,35.09
-116.12,35.19
-116.12,35.28
-116.12,35.38
-116.12,35.47
-116.12,35.57
-116.12,35.67
-116.12,35.76
-116.12,35.86
-116.12,35.95
-116.12,36.05
-116.12,36.15
-116.12,36.24
-116.12,36.34
-116.12,36.43
-116.12,36.53
-116.02,32.5
-116.02,32.6
-116.02,32.69
-116.02,32.79
-116.02,32.88
-116.02,32.98
-116.02,33.08
-116.02,33.17
-116.02,33.27
-116.02,33.36
-116.02,33.46
-116.02,33.56
-116.02,33.65
-116.02,33.75
-116.02,33.84
-116.02,33.94
-116.02,34.04
-116.02,34.13
-116.02,34.23
-116.02,34.32
-116.02,34.42
-116.02,34.52
-116.02,34.61
-116.02,34.71
-116.02,34.8
-116.02,34.9
-116.02,34.99
-116.02,35.09
-116.02,35.19
-116.02,35.28
-116.02,35.38
-116.02,35.47
-116.02,35.57
-116.02,35.67
-116.02,35.76
-116.02,35.86
-116.02,35.95
-116.02,36.05
-116.02,36.15
-116.02,36.24
-116.02,36.34
-116.02,36.43
-115.91,32.5
-115.91,32.6
-115.91,32.69
-115.91,32.79
-115.91,32.88
-115.91,32.98
-115.91,33.08
-115.91,33.17
-115.91,33.27
-115.91,33.36
-115.91,33.46
-115.91,33.56
-115.91,33.65
-115.91,33.75
-115.91,33.84
-115.91,33.94
-115.91,34.04
-115.91,34.13
-115.91,34.23
-115.91,34.32
-115.91,34.42
-115.91,34.52
-115.91,34.61
-115.91,34.71
-115.91,34.8
-115.91,34.9
-115.91,34.99
-115.91,35.09
-115.91,35.19
-115.91,35.28
-115.91,35.38
-115.91,35.47
-115.91,35.57
-115.91,35.67
-115.91,35.76
-115.91,35.86
-115.91,35.95
-115.91,36.05
-115.91,36.15
-115.91,36.24
-115.91,36.34
-115.8,32.5
-115.8,32.6
-115.8,32.69
-115.8,32.79
-115.8,32.88
-115.8,32.98
-115.8,33.08
-115.8,33.17
-115.8,33.27
-115.8,33.36
-115.8,33.46
-115.8,33.56
-115.8,33.65
-115.8,33.75
-115.8,33.84
-115.8,34.04
-115.8,34.13
-115.8,34.23
-115.8,34.32
-115.8,34.42
-115.8,34.52
-115.8,34.61
-115.8,34.71
-115.8,34.8
-115.8,34.9
-115.8,34.99
-115.8,35.09
-115.8,35.19
-115.8,35.28
-115.8,35.38
-115.8,35.47
-115.8,35.57
-115.8,35.67
-115.8,35.76
-115.8,35.86
-115.8,35.95
-115.8,36.05
-115.8,36.15
-115.8,36.24
-115.7,32.5
-115.7,32.6
-115.7,32.69
-115.7,32.79
-115.7,32.98
-115.7,33.08
-115.7,33.17
-115.7,33.27
-115.7,33.36
-115.7,33.46
-115.7,33.56
-115.7,33.65
-115.7,33.75
-115.7,33.84
-115.7,33.94
-115.7,34.04
-115.7,34.13
-115.7,34.23
-115.7,34.32
-115.7,34.42
-115.7,34.52
-115.7,34.61
-115.7,34.71
-115.7,34.8
-115.7,34.9
-115.7,34.99
-115.7,35.09
-115.7,35.19
-115.7,35.28
-115.7,35.38
-115.7,35.47
-115.7,35.57
-115.7,35.67
-115.7,35.76
-115.7,35.86
-115.7,35.95
-115.7,36.05
-115.7,36.15
-115.59,32.5
-115.59,32.6
-115.59,32.69
-115.59,32.79
-115.59,32.88
-115.59,32.98
-115.59,33.08
-115.59,33.17
-115.59,33.27
-115.59,33.36
-115.59,33.46
-115.59,33.56
-115.59,33.65
-115.59,33.75
-115.59,33.84
-115.59,33.94
-115.59,34.04
-115.59,34.13
-115.59,34.23
-115.59,34.32
-115.59,34.42
-115.59,34.52
-115.59,34.61
-115.59,34.71
-115.59,34.8
-115.59,34.9
-115.59,34.99
-115.59,35.09
-115.59,35.19
-115.59,35.28
-115.59,35.38
-115.59,35.47
-115.59,35.57
-115.59,35.67
-115.59,35.76
-115.59,35.86
-115.59,35.95
-115.59,36.05
-115.48,32.5
-115.48,32.6
-115.48,32.69
-115.48,32.79
-115.48,32.88
-115.48,32.98
-115.48,33.08
-115.48,33.17
-115.48,33.27
-115.48,33.36
-115.48,33.46
-115.48,33.56
-115.48,33.65
-115.48,33.75
-115.48,33.84
-115.48,33.94
-115.48,34.04
-115.48,34.13
-115.48,34.23
-115.48,34.32
-115.48,34.42
-115.48,34.52
-115.48,34.61
-115.48,34.71
-115.48,34.8
-115.48,34.9
-115.48,34.99
-115.48,35.09
-115.48,35.19
-115.48,35.28
-115.48,35.38
-115.48,35.47
-115.48,35.57
-115.48,35.67
-115.48,35.76
-115.48,35.86
-115.48,35.95
-115.38,32.5
-115.38,32.6
-115.38,32.69
-115.38,32.79
-115.38,32.88
-115.38,32.98
-115.38,33.08
-115.38,33.17
-115.38,33.27
-115.38,33.36
-115.38,33.46
-115.38,33.56
-115.38,33.65
-115.38,33.75
-115.38,33.84
-115.38,33.94
-115.38,34.04
-115.38,34.13
-115.38,34.23
-115.38,34.32
-115.38,34.42
-115.38,34.52
-115.38,34.61
-115.38,34.71
-115.38,34.8
-115.38,34.9
-115.38,34.99
-115.38,35.09
-115.38,35.19
-115.38,35.28
-115.38,35.38
-115.38,35.47
-115.38,35.57
-115.38,35.67
-115.38,35.76
-115.38,35.86
-115.27,32.5
-115.27,32.6
-115.27,32.69
-115.27,32.79
-115.27,32.88
-115.27,32.98
-115.27,33.08
-115.27,33.17
-115.27,33.27
-115.27,33.36
-115.27,33.46
-115.27,33.56
-115.27,33.65
-115.27,33.75
-115.27,33.84
-115.27,33.94
-115.27,34.04
-115.27,34.13
-115.27,34.23
-115.27,34.32
-115.27,34.42
-115.27,34.52
-115.27,34.61
-115.27,34.71
-115.27,34.9
-115.27,34.99
-115.27,35.09
-115.27,35.19
-115.27,35.28
-115.27,35.38
-115.27,35.47
-115.27,35.57
-115.27,35.67
-115.27,35.76
-115.17,32.5
-115.17,32.6
-115.17,32.69
-115.17,32.79
-115.17,32.88
-115.17,32.98
-115.17,33.08
-115.17,33.17
-115.17,33.27
-115.17,33.36
-115.17,33.46
-115.17,33.56
-115.17,33.65
-115.17,33.75
-115.17,33.84
-115.17,33.94
-115.17,34.04
-115.17,34.13
-115.17,34.23
-115.17,34.32
-115.17,34.42
-115.17,34.52
-115.17,34.61
-115.17,34.71
-115.17,34.8
-115.17,34.9
-115.17,34.99
-115.17,35.09
-115.17,35.19
-115.17,35.28
-115.17,35.38
-115.17,35.47
-115.17,35.57
-115.17,35.67
-115.06,32.5
-115.06,32.6
-115.06,32.69
-115.06,32.79
-115.06,32.88
-115.06,32.98
-115.06,33.08
-115.06,33.17
-115.06,33.27
-115.06,33.36
-115.06,33.46
-115.06,33.56
-115.06,33.65
-115.06,33.75
-115.06,33.84
-115.06,33.94
-115.06,34.04
-115.06,34.13
-115.06,34.23
-115.06,34.32
-115.06,34.42
-115.06,34.52
-115.06,34.61
-115.06,34.71
-115.06,34.8
-115.06,34.9
-115.06,34.99
-115.06,35.09
-115.06,35.19
-115.06,35.28
-115.06,35.38
-115.06,35.47
-114.95,32.5
-114.95,32.6
-114.95,32.69
-114.95,32.79
-114.95,32.88
-114.95,32.98
-114.95,33.08
-114.95,33.17
-114.95,33.27
-114.95,33.36
-114.95,33.46
-114.95,33.56
-114.95,33.65
-114.95,33.75
-114.95,33.84
-114.95,33.94
-114.95,34.04
-114.95,34.13
-114.95,34.23
